Date,Product_Code,Warehouse,Product_Category,sales,day,month,year,dayofweek,is_weekend,prod_sales_mean,Warehouse_le,Product_Category_le,lag_1,lag_7,lag_14,lag_28,rmean_7,rmean_28,rstd_7,rstd_28,rmin_7,rmax_7,trend,sales_log
2016-10-08,Product_1297,Whse_J,Category_019,1000,8,10,2016,5,1,1295.6521739130435,2,16,3000.0,1000.0,500.0,1000.0,1928.5714285714287,1275.0,1367.1311638052941,917.978858789888,500.0,4000.0,35,6.90875477931522
2016-10-08,Product_0981,Whse_J,Category_028,1500,8,10,2016,5,1,3464.705882352941,2,24,5000.0,500.0,200.0,3000.0,1885.7142857142858,1607.142857142857,2156.137419421265,1756.8234320581464,100.0,5000.0,50,7.313886831633462
2016-10-08,Product_0654,Whse_J,Category_011,130,8,10,2016,5,1,197.78333333333333,2,8,3.0,301.0,8.0,10.0,210.42857142857142,242.32142857142858,411.1811673471347,395.8246014074479,3.0,1110.0,48,4.875197323201151
2016-10-08,Product_1825,Whse_J,Category_006,2500,8,10,2016,5,1,19701.08695652174,2,3,22500.0,100000.0,5000.0,2500.0,25000.0,24017.85714285714,33788.55822118885,42754.354801556234,2500.0,100000.0,39,7.824445930877619
2016-10-08,Product_1456,Whse_J,Category_019,13000,8,10,2016,5,1,16245.783132530121,2,16,5150.0,11500.0,24000.0,6500.0,11507.142857142857,14985.714285714286,5269.521528835153,11718.644981892754,4750.0,18500.0,68,9.472781556562168
2016-10-08,Product_1241,Whse_J,Category_019,35000,8,10,2016,5,1,57333.333333333336,2,16,101000.0,13000.0,10000.0,20000.0,42571.42857142857,85321.42857142857,58931.760375474696,98199.36394582754,2000.0,151000.0,67,10.463131911491967
2016-10-08,Product_2055,Whse_A,Category_021,30,8,10,2016,5,1,45.31707317073171,0,18,30.0,4.0,3.0,40.0,43.285714285714285,52.75,31.605454622655863,54.536175557554856,4.0,102.0,36,3.4339872044851463
2016-10-08,Product_1286,Whse_J,Category_019,35000,8,10,2016,5,1,84616.4705882353,2,16,30000.0,88300.0,53100.0,252000.0,53028.57142857143,80728.57142857143,30653.74986771416,68780.76204516222,1700.0,88300.0,69,10.463131911491967
2016-10-08,Product_1276,Whse_J,Category_019,1000,8,10,2016,5,1,935.483870967742,2,16,300.0,1400.0,500.0,600.0,842.8571428571429,864.2857142857143,419.7504927816955,683.246219766635,300.0,1400.0,32,6.90875477931522
2016-10-08,Product_1430,Whse_J,Category_019,1000,8,10,2016,5,1,10859.036144578313,2,16,13600.0,1300.0,3100.0,800.0,18200.0,11075.0,19070.395905696314,13279.017840744638,1300.0,47100.0,68,6.90875477931522
2016-10-08,Product_1429,Whse_J,Category_019,1500,8,10,2016,5,1,2024.5283018867924,2,16,800.0,2500.0,100.0,1800.0,1357.142857142857,1407.142857142857,1225.9107401671388,1201.5202010997536,200.0,3500.0,53,7.313886831633462
2016-10-08,Product_1287,Whse_J,Category_019,22000,8,10,2016,5,1,78309.52380952382,2,16,36000.0,1000.0,16000.0,78500.0,95871.42857142857,94785.71428571429,87548.59058994445,75568.24589971498,1000.0,225200.0,69,9.99884318585288
2016-10-08,Product_1409,Whse_A,Category_019,3000,8,10,2016,5,1,2897.2972972972975,0,16,4400.0,1800.0,6700.0,1000.0,4942.857142857143,3228.5714285714284,5119.523787377476,3121.1176942524394,400.0,12400.0,30,8.006700845440367
2016-10-08,Product_1262,Whse_J,Category_019,1000,8,10,2016,5,1,10588.888888888889,2,16,1800.0,6900.0,25600.0,1000.0,4185.714285714285,9853.57142857143,3712.7835790363024,15099.876922305792,300.0,11000.0,66,6.90875477931522
2016-10-08,Product_1248,Whse_J,Category_019,160000,8,10,2016,5,1,242678.57142857142,2,16,100000.0,93000.0,61000.0,225000.0,407428.5714285714,247464.2857142857,438945.27264905395,279248.3936281735,14000.0,1157000.0,69,11.982935344196433
2016-10-08,Product_1661,Whse_J,Category_026,12,8,10,2016,5,1,19.228070175438596,2,22,38.0,11.0,2.0,22.0,21.714285714285715,23.964285714285715,16.650468318882044,22.468879124258272,1.0,49.0,41,2.5649493574615367
2016-10-08,Product_1402,Whse_J,Category_019,300,8,10,2016,5,1,3697.4358974358975,2,16,300.0,1200.0,600.0,1000.0,1971.4285714285713,1750.0,3557.0185482199754,2677.8238815763707,300.0,10000.0,40,5.707110264748875
2016-10-08,Product_1886,Whse_J,Category_007,600,8,10,2016,5,1,13641.346153846154,2,4,600.0,200.0,100.0,100.0,43485.71428571428,29967.85714285714,78369.81622562412,60073.39371364941,100.0,200000.0,59,6.398594934535208
2016-10-08,Product_1502,Whse_C,Category_019,80000,8,10,2016,5,1,52682.53968253968,1,16,155000.0,50000.0,100000.0,1000.0,94142.85714285714,92044.64285714286,60957.4402662179,58997.96189085799,1000.0,155000.0,29,11.289794413577894
2016-10-08,Product_0138,Whse_J,Category_007,10,8,10,2016,5,1,227.08333333333334,2,4,4.0,225.0,48.0,10.0,118.71428571428571,208.10714285714286,196.74409291065933,302.6391738964399,4.0,528.0,28,2.3978952727983707
2016-10-08,Product_0984,Whse_A,Category_028,1000,8,10,2016,5,1,2192.6605504587155,0,24,800.0,1000.0,200.0,400.0,728.5714285714286,896.4285714285714,423.14018840996613,1882.7643472568698,100.0,1300.0,38,6.90875477931522
2016-10-08,Product_1360,Whse_J,Category_019,53000,8,10,2016,5,1,47903.614457831325,2,16,115000.0,23000.0,17000.0,10000.0,62285.71428571428,37464.28571428572,29953.932884315836,27758.85863655479,23000.0,115000.0,68,10.87806606028079
2016-10-08,Product_1453,Whse_J,Category_019,6000,8,10,2016,5,1,57382.142857142855,2,16,67600.0,92400.0,76000.0,64300.0,63671.42857142857,59942.857142857145,22682.057099957103,29145.693139320403,30000.0,92400.0,69,8.699681400989514
2016-10-08,Product_1991,Whse_J,Category_005,6700,8,10,2016,5,1,3152.747252747253,2,2,9300.0,11400.0,1700.0,4000.0,6471.428571428572,3389.285714285714,4498.782904191709,3408.631666999214,1200.0,12300.0,63,8.81001204797317
2016-10-08,Product_1294,Whse_J,Category_019,43000,8,10,2016,5,1,60610.58823529412,2,16,15500.0,60000.0,60000.0,71000.0,57600.0,61375.0,39274.03722562781,32886.71492439641,15500.0,139000.0,69,10.668978650219241
2016-10-08,Product_0123,Whse_A,Category_021,1450,8,10,2016,5,1,658.8059701492538,0,18,100.0,3100.0,2350.0,150.0,800.0,578.9285714285714,1166.1903789690605,720.6187633668734,100.0,3100.0,51,7.280008252884188
2016-10-08,Product_1973,Whse_J,Category_005,1500,8,10,2016,5,1,1202.9411764705883,2,2,500.0,300.0,1000.0,2000.0,928.5714285714286,1335.7142857142858,1384.093308167584,2007.8022415740652,100.0,4000.0,30,7.313886831633462
2016-10-08,Product_1410,Whse_J,Category_019,1500,8,10,2016,5,1,8409.420289855072,2,16,1700.0,11000.0,1000.0,1300.0,8000.0,10796.42857142857,9614.052215377225,13246.843988715786,700.0,25400.0,61,7.313886831633462
2016-10-08,Product_0664,Whse_J,Category_011,10,8,10,2016,5,1,209.35051546391753,2,8,40.0,101.0,170.0,2100.0,201.14285714285714,236.25,363.47555102162835,509.38893130233305,5.0,1018.0,59,2.3978952727983707
2016-10-08,Product_1380,Whse_J,Category_019,1000,8,10,2016,5,1,6221.153846153846,2,16,9000.0,8500.0,100.0,22100.0,7200.0,7064.285714285715,9080.19823572151,8918.40437006175,200.0,26000.0,44,6.90875477931522
2016-10-08,Product_1250,Whse_A,Category_019,0,8,10,2016,5,1,10230.65693430657,0,16,2300.0,6000.0,1000.0,2600.0,2757.1428571428573,4121.428571428572,2616.5225923331304,6547.114554879074,0.0,6000.0,47,0.0
2016-10-08,Product_1669,Whse_A,Category_026,20,8,10,2016,5,1,36.041666666666664,0,22,5.0,21.0,30.0,5.0,24.0,36.357142857142854,22.20360331117451,38.388090635579964,5.0,70.0,45,3.044522437723423
2016-10-08,Product_1554,Whse_J,Category_019,400,8,10,2016,5,1,21540.506329113923,2,16,1000.0,10000.0,10300.0,60200.0,13000.0,25750.0,11169.153951844315,26873.069267425562,1000.0,32500.0,65,5.993961427306569
2016-10-08,Product_0020,Whse_J,Category_005,1000,8,10,2016,5,1,1244.943820224719,2,2,300.0,500.0,11000.0,200.0,385.7142857142857,2296.4285714285716,302.3715784073701,3801.3138218893178,100.0,1000.0,43,6.90875477931522
2016-10-08,Product_0206,Whse_A,Category_007,150,8,10,2016,5,1,772.8382352941177,0,4,1000.0,50.0,400.0,100.0,332.85714285714283,285.64285714285717,332.2506225584479,305.83476709148806,50.0,1000.0,31,5.017279836814924
2016-10-08,Product_0984,Whse_J,Category_028,300,8,10,2016,5,1,2192.6605504587155,2,24,100.0,12000.0,15500.0,18600.0,3985.714285714286,3610.714285714286,6206.026257176319,6320.474623863265,100.0,14000.0,47,5.707110264748875
2016-10-08,Product_0495,Whse_C,Category_015,24,8,10,2016,5,1,28.978494623655912,1,12,82.0,45.0,35.0,16.0,59.42857142857143,41.5,82.61327000520184,55.51876559626783,5.0,236.0,34,3.2188758248682006
2016-10-08,Product_0081,Whse_J,Category_019,300,8,10,2016,5,1,1822.9166666666667,2,16,200.0,1500.0,1000.0,5000.0,1642.857142857143,2121.4285714285716,1963.7185328326664,2016.4797237241135,200.0,6000.0,34,5.707110264748875
2016-10-08,Product_0985,Whse_A,Category_028,8000,8,10,2016,5,1,16270.454545454546,0,24,100.0,5200.0,400.0,300.0,1071.4285714285713,13714.285714285714,1960.1992124220706,66295.1744754485,0.0,5200.0,33,8.987321812850125
2016-10-08,Product_1378,Whse_J,Category_019,138200,8,10,2016,5,1,67579.76190476191,2,16,56400.0,1500.0,82000.0,38000.0,49100.0,63582.142857142855,35190.481667632805,40811.5093930842,1500.0,107200.0,69,11.836464426179543
2016-10-08,Product_1970,Whse_J,Category_005,13000,8,10,2016,5,1,14895.348837209302,2,2,14000.0,7000.0,11000.0,3000.0,7714.285714285715,13250.0,6102.302453836262,12738.466097553439,2000.0,18000.0,63,9.472781556562168
2016-10-08,Product_1496,Whse_J,Category_019,250,8,10,2016,5,1,7125.925925925926,2,16,2250.0,500.0,2000.0,3500.0,4707.142857142857,5666.071428571428,7984.225519288461,14667.765448559923,50.0,22650.0,36,5.5254529391317835
2016-10-08,Product_0308,Whse_A,Category_024,20,8,10,2016,5,1,101.9873417721519,0,21,100.0,30.0,151.0,50.0,123.57142857142857,50.142857142857146,141.65316462267637,85.5378254149565,3.0,400.0,29,3.044522437723423
2016-10-08,Product_1427,Whse_J,Category_019,100,8,10,2016,5,1,1698.7951807228915,2,16,100.0,100.0,4200.0,400.0,1271.4285714285713,1214.2857142857142,1158.6116486471858,1388.2347665995726,100.0,2800.0,50,4.61512051684126
2016-10-08,Product_0979,Whse_J,Category_028,100,8,10,2016,5,1,3625.2100840336134,2,24,600.0,1500.0,100.0,18000.0,2357.1428571428573,3082.1428571428573,2806.4551441614944,4562.1675786705855,600.0,8100.0,57,4.61512051684126
2016-10-08,Product_1015,Whse_J,Category_007,100,8,10,2016,5,1,660.5263157894736,2,4,100.0,100.0,200.0,200.0,1671.4285714285713,782.1428571428571,3681.3558578845586,1887.7879611448386,100.0,10000.0,30,4.61512051684126
2016-10-08,Product_1464,Whse_A,Category_019,1000,8,10,2016,5,1,2934.7368421052633,0,16,0.0,7900.0,0.0,1000.0,1657.142857142857,3725.0,2896.4674708209445,6660.5318995696725,0.0,7900.0,36,6.90875477931522
2016-10-08,Product_0631,Whse_J,Category_001,10,8,10,2016,5,1,10.91304347826087,2,0,16.0,1.0,59.0,6.0,15.428571428571429,12.464285714285714,21.298334386027648,15.07876147497027,1.0,62.0,52,2.3978952727983707
2016-10-08,Product_1451,Whse_J,Category_019,8000,8,10,2016,5,1,75544.30379746835,2,16,25000.0,80000.0,162000.0,95000.0,92142.85714285714,90142.85714285714,69544.77831207885,64102.76141605774,2000.0,203000.0,65,8.987321812850125
2016-10-08,Product_1023,Whse_J,Category_007,1000,8,10,2016,5,1,5310.752688172043,2,4,400.0,200.0,600.0,7100.0,11528.57142857143,5553.571428571428,19366.441273993725,10845.223633534519,200.0,52200.0,64,6.90875477931522
2016-10-08,Product_1719,Whse_J,Category_003,2,8,10,2016,5,1,41.10526315789474,2,1,102.0,24.0,41.0,16.0,49.57142857142857,33.5,58.63689720888812,58.46271366340165,1.0,160.0,30,1.0986122886681098
2016-10-08,Product_1410,Whse_A,Category_019,3500,8,10,2016,5,1,8409.420289855072,0,16,0.0,3200.0,700.0,2600.0,3985.714285714286,6703.571428571428,4651.318297511129,8263.641119401578,0.0,12600.0,48,8.160803920954665
2016-10-08,Product_0202,Whse_A,Category_007,190,8,10,2016,5,1,1835.7115384615386,0,4,230.0,600.0,50.0,1940.0,140.42857142857142,299.7857142857143,216.34375204202024,446.3559746263694,13.0,600.0,43,5.25227342804663
2016-10-08,Product_0407,Whse_J,Category_019,225,8,10,2016,5,1,1852.8169014084508,2,16,6250.0,500.0,1275.0,725.0,1596.4285714285713,2317.8571428571427,2277.262088352507,3097.750506586707,50.0,6250.0,59,5.420534999272286
2016-10-08,Product_1385,Whse_A,Category_019,0,8,10,2016,5,1,2130.188679245283,0,16,3000.0,0.0,0.0,2150.0,828.5714285714286,589.2857142857143,1112.0016272684222,741.414706622257,0.0,3000.0,29,0.0
2016-10-08,Product_1938,Whse_J,Category_001,5,8,10,2016,5,1,11.380952380952381,2,0,32.0,11.0,10.0,5.0,12.0,13.428571428571429,9.695359714832652,11.67596001740509,2.0,32.0,33,1.791759469228055
2016-10-08,Product_1213,Whse_J,Category_019,100,8,10,2016,5,1,2012.0481927710844,2,16,2400.0,2300.0,1000.0,2000.0,2485.714285714286,1975.0,1348.367619788919,1580.8167134369126,500.0,5100.0,62,4.61512051684126
2016-10-08,Product_1314,Whse_J,Category_019,2000,8,10,2016,5,1,2621.0526315789475,2,16,1300.0,8200.0,2600.0,1000.0,2542.8571428571427,2457.1428571428573,2548.1085422048145,2067.281014678654,1000.0,8200.0,60,7.601402334583733
2016-10-08,Product_1555,Whse_J,Category_019,600,8,10,2016,5,1,13024.657534246575,2,16,16000.0,3000.0,12200.0,4500.0,11200.0,9778.57142857143,7979.139469057207,8384.746165148243,3000.0,26000.0,60,6.398594934535208
2016-10-08,Product_1383,Whse_J,Category_019,1000,8,10,2016,5,1,1083.3333333333333,2,16,100.0,1200.0,1000.0,2200.0,1000.0,1071.4285714285713,597.2157622389634,1073.1943122035411,100.0,2000.0,38,6.90875477931522
2016-10-08,Product_1424,Whse_J,Category_019,200,8,10,2016,5,1,1570.5882352941176,2,16,200.0,300.0,200.0,200.0,171.42857142857142,282.14285714285717,95.11897312113487,246.53685988189122,0.0,300.0,29,5.303304908059076
2016-10-08,Product_1266,Whse_J,Category_019,14000,8,10,2016,5,1,5529.411764705882,2,16,5000.0,1000.0,1000.0,12000.0,1857.142857142857,3071.4285714285716,1463.8501094227956,3431.105765272585,1000.0,5000.0,29,9.546884034617925
2016-10-08,Product_1458,Whse_J,Category_019,2500,8,10,2016,5,1,4555.405405405405,2,16,3000.0,4000.0,1500.0,8700.0,3057.1428571428573,4082.1428571428573,2489.2148312651707,2724.790657460518,600.0,8000.0,63,7.824445930877619
2016-10-08,Product_0361,Whse_J,Category_007,1,8,10,2016,5,1,23.216666666666665,2,4,7.0,8.0,2.0,21.0,33.57142857142857,21.678571428571427,73.48210018514064,41.23739185220724,1.0,200.0,52,0.6931471805599453
2016-10-08,Product_2010,Whse_J,Category_005,1000,8,10,2016,5,1,1794.6666666666667,2,2,5200.0,1000.0,1900.0,4200.0,1857.142857142857,1592.857142857143,1994.038734877152,1508.2313830317626,100.0,5200.0,60,6.90875477931522
2016-10-08,Product_1017,Whse_J,Category_007,600,8,10,2016,5,1,844.6428571428571,2,4,500.0,250.0,1150.0,2500.0,857.1428571428571,1239.2857142857142,826.3517065131183,1353.004690724202,50.0,2550.0,58,6.398594934535208
2016-10-08,Product_1391,Whse_J,Category_019,400,8,10,2016,5,1,1118.032786885246,2,16,1100.0,1000.0,1000.0,100.0,2071.4285714285716,1217.857142857143,1194.0327825123925,1097.4899211309992,1000.0,3900.0,51,5.993961427306569
2016-10-08,Product_1350,Whse_J,Category_019,50000,8,10,2016,5,1,52468.75,2,16,194000.0,5000.0,1000.0,122000.0,62142.857142857145,74750.0,68763.91634044841,84247.70576060766,5000.0,194000.0,64,10.819798284210286
2016-10-08,Product_0410,Whse_J,Category_019,100,8,10,2016,5,1,53.42857142857143,2,16,30.0,5.0,20.0,45.0,123.71428571428571,66.92857142857143,209.8648090920393,111.73345550624074,5.0,585.0,58,4.61512051684126
2016-10-08,Product_1580,Whse_J,Category_005,300,8,10,2016,5,1,2485.0,2,2,1300.0,100.0,1000.0,100.0,2171.4285714285716,2853.5714285714284,4794.341903297498,6850.167997013036,100.0,13000.0,34,5.707110264748875
2016-10-08,Product_1480,Whse_C,Category_019,150000,8,10,2016,5,1,82439.56043956045,1,16,100000.0,150000.0,10000.0,590000.0,64571.42857142857,123964.28571428571,52089.20919236242,219504.57383960806,4000.0,150000.0,31,11.918397239722838
2016-10-08,Product_1387,Whse_J,Category_019,300,8,10,2016,5,1,3280.0,2,16,10000.0,500.0,2000.0,2000.0,4014.285714285714,4114.285714285715,4159.89926617964,4335.5305784673465,500.0,10000.0,58,5.707110264748875
2016-10-08,Product_1342,Whse_C,Category_019,50000,8,10,2016,5,1,35285.71428571428,1,16,10000.0,50000.0,1000.0,12000.0,19571.428571428572,22035.714285714286,21196.360873643254,22271.859246271164,1000.0,50000.0,38,10.819798284210286
2016-10-08,Product_1757,Whse_J,Category_001,1,8,10,2016,5,1,3.0,2,0,1.0,2.0,6.0,1.0,1.7142857142857142,2.7142857142857144,0.7559289460184493,1.6068635853769861,1.0,3.0,32,0.6931471805599453
2016-10-08,Product_0025,Whse_J,Category_005,500,8,10,2016,5,1,1042.857142857143,2,2,100.0,1100.0,500.0,1700.0,557.1428571428571,971.4285714285714,729.970645202355,1305.7868758259772,100.0,2000.0,51,6.2166061010848646
2016-10-08,Product_1341,Whse_S,Category_019,30000,8,10,2016,5,1,64723.68421052631,3,16,41000.0,120000.0,20000.0,5000.0,48285.71428571428,38000.0,61266.39722206151,42505.77302838687,1000.0,150000.0,31,10.308985993422082
2016-10-08,Product_1346,Whse_J,Category_019,5000,8,10,2016,5,1,3738.095238095238,2,16,1000.0,1000.0,1000.0,1000.0,2000.0,3142.8571428571427,1914.854215512674,4743.1376215912705,1000.0,6000.0,35,8.517393171418904
2016-10-08,Product_1341,Whse_C,Category_019,70000,8,10,2016,5,1,64723.68421052631,1,16,49000.0,20000.0,180000.0,50000.0,124000.0,101500.0,155584.9178637398,108235.51139032848,20000.0,466000.0,29,11.156264806643742
2016-10-08,Product_1997,Whse_J,Category_005,1000,8,10,2016,5,1,3375.0,2,2,4000.0,1000.0,1000.0,2000.0,2714.285714285714,2500.0,1889.8223650461362,1401.0578014353878,1000.0,5000.0,40,6.90875477931522
2016-10-08,Product_2001,Whse_J,Category_005,300,8,10,2016,5,1,1258.139534883721,2,2,500.0,2100.0,7000.0,100.0,1628.5714285714287,1639.2857142857142,1007.826515683273,1814.8235881442185,100.0,2600.0,63,5.707110264748875
2016-10-08,Product_0408,Whse_J,Category_019,100,8,10,2016,5,1,2125.6944444444443,2,16,1750.0,75.0,1000.0,1525.0,2150.0,2295.535714285714,2518.928343562,1913.6939939240415,25.0,7325.0,60,4.61512051684126
2016-10-08,Product_0409,Whse_J,Category_019,9,8,10,2016,5,1,65.30985915492958,2,16,60.0,10.0,25.0,20.0,32.57142857142857,52.857142857142854,34.803530198612115,46.855739429234504,5.0,100.0,56,2.302585092994046
2016-10-08,Product_1726,Whse_A,Category_003,36,8,10,2016,5,1,85.95,0,1,108.0,54.0,36.0,162.0,87.42857142857143,93.85714285714286,59.18011248963382,78.59116635202348,18.0,180.0,34,3.6109179126442243
2016-10-08,Product_1025,Whse_J,Category_007,6,8,10,2016,5,1,32.68571428571428,2,4,5.0,3.0,1.0,1.0,31.714285714285715,32.07142857142857,74.25567158072683,67.91439522932586,1.0,200.0,57,1.9459101490553132
2016-10-08,Product_0012,Whse_J,Category_005,2000,8,10,2016,5,1,4442.622950819672,2,2,10000.0,1000.0,3000.0,1000.0,3857.1428571428573,4928.571428571428,3184.7852585154233,3799.8886087822943,1000.0,10000.0,43,7.601402334583733
2016-10-08,Product_0064,Whse_J,Category_019,1000,8,10,2016,5,1,14679.245283018869,2,16,5000.0,1000.0,6000.0,11000.0,5142.857142857143,13714.285714285714,4017.8174601214523,11906.60303223366,1000.0,11000.0,39,6.90875477931522
2016-10-08,Product_1388,Whse_A,Category_019,20000,8,10,2016,5,1,5269.902912621359,0,16,25900.0,3100.0,200.0,1000.0,13371.42857142857,7560.714285714285,16391.12710032619,10556.10545768952,0.0,45000.0,50,9.90353755128617
2016-10-08,Product_1463,Whse_J,Category_019,4200,8,10,2016,5,1,7073.493975903614,2,16,3500.0,6200.0,7300.0,28600.0,6500.0,7314.285714285715,5846.366392897388,6272.852401314512,1100.0,18400.0,68,8.343077871169383
2016-10-08,Product_0211,Whse_A,Category_007,600,8,10,2016,5,1,315.125,0,4,260.0,150.0,300.0,750.0,126.57142857142857,213.35714285714286,80.01428443900582,240.18823085943689,50.0,260.0,41,6.398594934535208
2016-10-08,Product_0608,Whse_J,Category_001,19,8,10,2016,5,1,20.069565217391304,2,0,11.0,1.0,20.0,1.0,16.714285714285715,13.178571428571429,17.259917783835526,12.01558731915917,1.0,54.0,65,2.995732273553991
2016-10-08,Product_1788,Whse_J,Category_006,1000,8,10,2016,5,1,6264.1509433962265,2,3,3000.0,2000.0,2000.0,6000.0,2428.5714285714284,6357.142857142857,786.795792469419,9428.932172031034,2000.0,4000.0,43,6.90875477931522
2016-10-08,Product_0150,Whse_A,Category_015,6,8,10,2016,5,1,9.863636363636363,0,12,8.0,8.0,2.0,20.0,7.714285714285714,11.25,1.8898223650462063,21.990949316749653,5.0,10.0,31,1.9459101490553132
2016-10-08,Product_1377,Whse_J,Category_019,21100,8,10,2016,5,1,48395.294117647056,2,16,77500.0,91000.0,39400.0,32200.0,57871.42857142857,49303.57142857143,31967.36431037725,32126.872127526094,17100.0,91000.0,69,9.957075711706057
2016-10-08,Product_1419,Whse_A,Category_019,1700,8,10,2016,5,1,1752.8735632183907,0,16,500.0,1200.0,0.0,3100.0,1442.857142857143,2078.5714285714284,1616.4334637890715,2711.615227656229,0.0,4000.0,43,7.438971592395862
2016-10-08,Product_1465,Whse_J,Category_019,1000,8,10,2016,5,1,11033.898305084746,2,16,8000.0,1000.0,27000.0,20000.0,5428.571428571428,14607.142857142857,7412.9873163510065,14179.63925183463,0.0,21000.0,29,6.90875477931522
2016-10-08,Product_0349,Whse_C,Category_021,108,8,10,2016,5,1,78.19858156028369,1,18,82.0,530.0,36.0,100.0,282.2857142857143,158.85714285714286,307.4934765084263,196.9654442875355,5.0,850.0,38,4.6913478822291435
2016-10-08,Product_1422,Whse_A,Category_019,0,8,10,2016,5,1,1549.0566037735848,0,16,500.0,2000.0,100.0,2000.0,1171.4285714285713,1742.857142857143,1410.3359950903957,1876.053495926147,0.0,4000.0,42,0.0
2016-10-08,Product_1241,Whse_C,Category_019,1000,8,10,2016,5,1,57333.333333333336,1,16,6000.0,4000.0,22000.0,2000.0,4571.428571428572,11928.57142857143,2572.7509827124095,13363.655996294638,1000.0,8000.0,30,6.90875477931522
2016-10-08,Product_0643,Whse_A,Category_028,1,8,10,2016,5,1,3.3,0,24,0.0,3.0,0.0,1.0,1.4285714285714286,5.107142857142857,1.6183471874254038,16.385041248638245,0.0,4.0,31,0.6931471805599453
2016-10-08,Product_1016,Whse_J,Category_007,5500,8,10,2016,5,1,45583.67346938775,2,4,51800.0,429000.0,700.0,1200.0,165228.57142857142,69732.14285714286,168801.34985919314,113578.97905918589,0.0,429000.0,69,8.612685172875459
2016-10-08,Product_1239,Whse_J,Category_019,2000,8,10,2016,5,1,3583.076923076923,2,16,1000.0,7000.0,1300.0,10100.0,2242.8571428571427,4100.0,2397.8164670223855,4768.336925704501,100.0,7000.0,51,7.601402334583733
2016-10-08,Product_1969,Whse_J,Category_005,7000,8,10,2016,5,1,2979.0123456790125,2,2,7700.0,10000.0,1000.0,5200.0,6271.428571428572,3325.0,8424.90638636701,4690.307184127867,100.0,23200.0,64,8.853808274977197
2016-10-08,Product_0412,Whse_A,Category_007,15,8,10,2016,5,1,17.545454545454547,0,4,10.0,5.0,10.0,4.0,5.0,7.964285714285714,2.9999999999999796,6.2803759197297815,1.0,10.0,32,2.772588722239781
2016-10-08,Product_1356,Whse_J,Category_019,5000,8,10,2016,5,1,16055.555555555555,2,16,25000.0,1000.0,5000.0,10000.0,8142.857142857143,20607.14285714286,11524.301445620198,44330.69272479641,1000.0,25000.0,62,8.517393171418904
2016-10-08,Product_1392,Whse_J,Category_019,2000,8,10,2016,5,1,2600.0,2,16,5000.0,3200.0,200.0,2300.0,4028.5714285714284,2757.1428571428573,1979.658460201562,1943.7322958924244,500.0,6300.0,60,7.601402334583733
2016-10-08,Product_1540,Whse_J,Category_019,1000,8,10,2016,5,1,1432.608695652174,2,16,500.0,1500.0,500.0,3400.0,1285.7142857142858,1450.0,874.50666364637,1032.9748482112414,100.0,2800.0,39,6.90875477931522
2016-10-08,Product_0214,Whse_J,Category_007,12,8,10,2016,5,1,1062.290909090909,2,4,600.0,4752.0,2000.0,40.0,3016.0,1663.607142857143,5238.046582458006,3465.173228947401,2.0,14288.0,41,2.5649493574615367
2016-10-08,Product_1382,Whse_J,Category_019,21000,8,10,2016,5,1,68614.28571428571,2,16,58000.0,76300.0,46000.0,157000.0,77314.28571428571,71000.0,21564.278222052682,32925.91009456772,58000.0,122100.0,69,9.952325334619427
2016-10-08,Product_0349,Whse_A,Category_021,17,8,10,2016,5,1,78.19858156028369,0,18,71.0,167.0,56.0,20.0,43.0,28.035714285714285,59.70762095411273,36.58018300063286,3.0,167.0,57,2.8903717578961645
2016-10-08,Product_0620,Whse_J,Category_001,5,8,10,2016,5,1,27.5968992248062,2,0,69.0,26.0,22.0,30.0,28.0,22.642857142857142,23.93741840717166,16.59141742815039,8.0,69.0,69,1.791759469228055
2016-10-08,Product_1274,Whse_J,Category_019,11000,8,10,2016,5,1,77223.5294117647,2,16,180000.0,10000.0,111000.0,142000.0,73571.42857142857,70750.0,59824.34605536757,59058.42994990761,10000.0,180000.0,70,9.305741456739435
2016-10-08,Product_0613,Whse_J,Category_001,27,8,10,2016,5,1,23.216666666666665,2,0,9.0,11.0,16.0,12.0,22.0,23.428571428571427,19.866219234335144,19.263145721007863,2.0,55.0,68,3.332204510175204
2016-10-08,Product_0215,Whse_J,Category_007,20,8,10,2016,5,1,588.2037037037037,2,4,200.0,30.0,816.0,101.0,99.71428571428571,312.07142857142856,84.26686633490588,442.34375174630276,23.0,226.0,32,3.044522437723423
2016-10-08,Product_0973,Whse_J,Category_028,600,8,10,2016,5,1,862.5,2,24,500.0,1200.0,100.0,100.0,1357.142857142857,1157.142857142857,1684.0993071046844,2035.504955356391,100.0,5000.0,37,6.398594934535208
2016-10-08,Product_0018,Whse_J,Category_005,3000,8,10,2016,5,1,3435.9375,2,2,3200.0,700.0,1100.0,700.0,3071.4285714285716,3225.0,1955.943323747982,3174.8578270880444,100.0,5000.0,52,8.006700845440367
2016-10-08,Product_1532,Whse_J,Category_019,500,8,10,2016,5,1,668.9024390243902,2,16,125.0,2600.0,750.0,300.0,1200.0,630.3571428571429,916.4014767920592,650.4043308979374,125.0,2600.0,33,6.2166061010848646
2016-10-08,Product_0943,Whse_J,Category_005,3000,8,10,2016,5,1,3666.6666666666665,2,2,3000.0,7000.0,17000.0,1000.0,3857.1428571428573,3964.285714285714,2609.5064302514784,3815.0010228350934,1000.0,8000.0,52,8.006700845440367
